Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
130,534450180,20,5,50,7207,1,0,2,0,3,0,2,3,2,2,0,0,5,7,1958,2008,1,1,15,10,0,0,2,3,4,3,3,1,2,420,2,0,0,483,1,3,1,5,858,0,0,816,0,0,1,0,2,1,2,4,7,0,0,0,1972,0,0,0,0,0,2,117,0,0,0,0,0,0.0,0,0,0,2,2010,0,0,116500
2111,906392080,20,5,64,7242,1,0,3,0,3,0,2,5,2,2,0,0,7,5,2005,2006,1,1,14,14,0,0,2,2,3,3,3,1,2,1051,2,0,0,483,1,4,1,5,1270,0,0,816,0,0,1,0,2,1,3,6,7,0,0,2,1972,2,2,524,3,3,2,0,96,0,0,0,0,0.0,0,0,0,7,2007,0,0,175900
360,527164020,20,5,58,7250,1,0,3,0,3,0,2,8,2,2,0,0,6,5,1993,1993,1,1,6,6,0,0,2,2,3,3,3,1,2,0,2,0,0,483,1,4,1,5,1190,0,0,816,0,0,2,0,3,1,3,6,7,1,3,2,1972,1,2,430,3,3,2,0,21,0,0,0,0,0.0,0,0,0,11,2009,0,0,166000
1303,902205070,20,7,62,7311,1,0,3,0,3,1,2,20,2,2,0,0,2,5,1946,1950,1,1,14,14,0,0,2,3,5,3,3,1,2,0,2,0,0,483,1,2,0,4,407,0,0,816,0,0,1,0,1,1,2,3,7,0,0,6,1972,1,1,297,2,3,2,76,0,120,0,0,0,0.0,0,0,0,3,2008,0,1,46500
830,906392070,20,5,64,7314,1,0,3,0,3,0,2,5,2,2,0,0,7,5,2007,2007,1,1,14,14,0,0,2,2,3,3,3,1,2,0,2,0,0,483,1,4,1,5,1232,0,0,816,1,0,1,0,2,1,3,6,7,0,0,2,1972,2,2,632,3,3,2,132,0,0,0,0,0,0.0,0,0,0,2,2009,0,0,194500
1965,535453150,20,5,70,7315,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1958,1958,3,1,3,3,0,0,2,2,4,3,3,1,2,299,2,0,546,492,1,2,1,5,1170,0,0,816,1,0,1,0,3,1,2,6,7,1,3,2,1972,2,1,338,3,3,2,0,0,0,0,225,0,0.0,0,0,0,3,2007,0,0,140000
1851,533242080,20,2,73,7321,1,2,2,0,3,0,2,24,2,2,0,0,7,5,1999,2000,1,1,5,5,0,0,2,2,3,3,3,1,2,0,2,0,0,494,1,4,1,5,1358,0,0,816,1,0,1,0,3,1,3,5,7,0,0,6,1972,1,2,625,3,3,2,176,174,0,0,0,0,0.0,0,0,0,12,2007,4,0,204000
2614,535403200,20,5,60,7332,1,0,3,0,3,0,2,15,2,2,0,0,6,6,1959,1959,1,1,16,15,0,0,2,2,4,3,3,1,2,0,2,0,604,498,1,4,1,5,864,0,0,816,1,0,1,0,2,1,3,4,7,0,0,2,1972,1,1,288,3,3,2,168,0,0,0,0,0,0.0,0,0,0,10,2006,0,1,120000
1250,535305030,20,5,60,7350,1,0,3,0,3,1,2,15,2,2,0,0,5,7,1951,1951,1,1,6,6,0,0,2,2,4,3,3,1,2,0,2,0,95,502,1,2,1,5,952,0,0,816,1,0,2,0,2,1,2,4,7,0,0,6,1973,1,2,840,3,3,2,0,0,0,0,0,0,0.0,0,0,0,6,2008,4,1,139000
681,535452090,20,5,71,7350,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1958,1958,3,1,3,3,0,0,2,2,4,3,3,1,2,0,0,0,459,504,1,3,1,5,1041,0,0,819,0,0,1,1,3,1,2,6,7,0,0,2,1973,2,1,294,3,3,2,0,0,0,0,0,0,0.0,2,0,0,3,2009,0,0,128000
253,906385020,20,5,64,7360,1,0,3,0,3,0,2,5,2,2,0,0,7,5,2010,2010,1,1,14,14,0,0,2,2,3,3,3,1,2,256,0,0,720,506,1,4,1,5,1222,0,0,825,0,0,1,0,2,1,3,6,7,0,0,2,1973,2,2,615,3,3,2,0,54,0,0,0,0,0.0,0,0,0,3,2010,0,0,187000
1898,534427140,20,5,75,7388,1,0,3,0,3,1,2,15,2,2,0,0,5,6,1959,2002,1,1,8,8,0,0,2,2,4,3,3,1,2,310,0,0,0,516,1,3,1,5,1327,0,0,825,1,0,2,0,3,1,3,7,7,0,0,6,1973,1,2,624,3,3,2,0,0,0,0,0,0,0.0,0,0,0,7,2007,0,0,150750
2633,535478070,20,5,74,7400,1,0,3,0,3,1,2,15,0,2,0,0,7,6,1962,1962,1,1,15,17,0,0,2,2,4,3,3,1,2,324,0,0,0,516,1,3,1,5,1045,0,0,827,0,0,1,1,3,1,2,6,7,0,0,6,1973,1,2,528,3,3,2,0,0,0,0,0,0,0.0,0,0,0,3,2006,0,0,120000
188,902402010,20,7,90,7407,1,0,3,0,3,0,2,20,0,2,0,0,6,7,1957,1996,1,1,8,8,0,0,2,2,4,3,3,1,2,324,0,0,0,516,1,2,1,4,1236,0,0,832,0,0,1,0,2,1,2,6,7,0,0,2,1973,1,2,923,3,3,2,0,158,158,0,0,0,0.0,3,0,0,4,2010,0,0,149700
1821,532354060,20,5,70,7420,1,0,3,0,3,0,2,22,2,2,0,0,5,5,1962,1962,3,1,8,8,0,0,2,2,4,3,3,1,2,329,0,0,280,520,1,2,1,5,1057,0,0,833,0,0,1,1,3,1,2,6,7,0,0,6,1973,3,2,576,3,3,2,0,0,0,0,0,0,0.0,0,0,0,4,2007,0,0,132000
600,534275060,20,5,60,7436,1,0,3,0,3,0,2,15,2,2,0,0,4,7,1960,1960,1,1,14,14,0,0,2,2,4,3,3,1,2,442,0,0,450,520,1,3,1,5,894,0,0,836,0,0,1,1,2,1,2,5,7,1,1,6,1973,1,2,396,3,3,2,0,0,0,360,0,0,0.0,2,0,0,8,2009,0,0,141500
794,905475160,20,5,62,7440,1,0,3,0,3,0,2,7,2,2,0,0,5,6,1954,1954,1,1,15,17,0,0,2,2,4,3,3,1,2,588,0,0,317,520,2,2,1,5,1089,0,0,836,0,0,1,1,3,1,2,5,7,1,4,6,1973,2,1,252,3,3,1,328,0,0,0,0,0,0.0,3,0,0,9,2009,0,0,125000
1810,531376060,20,5,65,7441,1,0,2,0,3,0,2,23,2,2,0,0,7,5,2006,2006,1,1,14,14,0,0,2,2,3,3,3,1,2,682,0,0,0,525,1,4,1,5,1486,0,0,840,0,0,2,0,3,1,3,7,7,0,0,2,1973,2,2,566,3,3,2,0,32,0,0,0,0,0.0,0,0,0,6,2007,0,0,181000
1886,534276180,20,5,74,7450,1,0,2,0,3,0,2,15,2,2,0,0,5,5,1956,1956,3,1,15,17,0,0,2,2,4,3,3,1,2,745,0,0,0,525,1,3,1,5,1074,0,0,840,0,0,1,1,2,1,3,6,6,1,4,6,1973,1,2,396,3,3,2,0,72,0,0,0,0,0.0,2,0,0,1,2007,0,0,124000
1825,532377050,20,5,84,7476,1,0,3,0,3,1,2,22,2,2,0,0,5,7,1968,1968,1,1,6,6,0,0,2,2,4,3,3,1,2,860,0,0,0,525,1,2,1,5,1040,0,0,841,0,0,2,0,3,1,2,5,7,0,0,6,1973,3,2,686,3,3,2,188,0,0,0,0,0,0.0,0,0,0,6,2007,0,0,145000
263,907203070,20,5,68,7480,1,0,3,0,3,0,2,5,2,2,0,0,5,6,1972,1972,1,1,15,17,0,0,2,2,4,3,3,1,2,0,0,0,0,525,1,2,1,5,876,0,0,844,0,0,2,0,3,1,2,5,7,0,0,6,1973,1,2,484,3,3,2,0,0,0,0,0,0,0.0,3,0,0,6,2010,0,0,127000
2752,906380150,20,5,64,7488,1,0,2,0,3,0,2,5,2,2,0,0,7,5,2005,2005,1,1,14,14,0,0,2,2,3,3,3,1,0,566,0,0,0,525,1,4,1,5,1208,0,0,845,0,0,1,0,2,1,3,6,7,0,0,2,1973,2,2,632,3,3,2,105,58,0,0,0,0,0.0,0,0,0,2,2006,0,1,183600
88,532377100,20,5,75,7500,1,0,3,0,3,1,2,22,1,2,0,0,5,5,1963,1963,1,1,6,6,0,0,2,2,4,3,3,1,0,739,0,0,0,526,1,1,1,5,1040,0,0,845,1,0,1,0,3,1,2,5,7,0,0,2,1974,3,1,308,3,3,2,0,0,220,0,0,0,0.0,3,0,0,6,2010,0,0,133000
1132,531363060,20,5,63,7500,1,0,3,0,3,0,2,23,2,2,0,0,7,5,2004,2005,1,1,14,14,0,0,2,2,3,3,3,1,0,110,0,0,1041,528,1,4,1,5,1080,0,0,848,1,0,1,0,3,1,3,6,7,0,0,0,1974,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,4,2008,0,0,141000
535,531363030,20,5,63,7500,1,0,3,0,3,0,2,23,2,2,0,0,7,5,2006,2006,1,1,14,14,0,0,2,2,3,3,3,1,0,510,0,0,264,528,1,4,1,5,1141,0,0,848,1,0,1,0,3,1,3,6,7,0,0,6,1974,2,2,484,3,3,2,182,0,0,0,0,0,0.0,0,0,0,6,2009,0,0,152000
1808,531363040,20,5,63,7500,1,0,3,0,3,0,2,23,2,2,0,0,7,5,2006,2006,1,1,14,14,0,0,2,2,3,3,3,1,0,24,0,0,580,528,1,4,1,5,1143,0,0,848,1,0,1,0,3,1,3,5,7,0,0,0,1974,0,0,0,0,0,2,0,55,0,0,0,0,0.0,0,0,0,10,2007,0,0,147000
536,531363050,20,5,63,7500,1,0,3,0,3,0,2,23,2,2,0,0,6,5,2004,2004,1,1,14,14,0,0,2,2,3,3,3,1,0,24,0,0,420,530,1,4,1,5,1158,0,0,848,1,0,1,0,3,1,3,5,7,0,0,0,1974,0,0,0,0,0,2,0,50,0,0,0,0,0.0,0,0,0,8,2009,0,0,143500
531,528488100,20,2,62,7500,1,2,3,0,3,0,2,24,2,2,0,0,7,5,2004,2005,1,1,14,14,0,0,2,2,3,3,3,1,0,209,0,0,96,531,1,4,1,5,1221,0,0,854,0,0,1,0,2,1,3,6,7,0,0,2,1974,2,2,400,3,3,2,0,113,0,0,0,0,0.0,0,0,0,10,2009,0,0,185000
163,535453070,20,5,75,7500,1,0,3,0,3,0,2,15,2,2,0,0,5,7,1959,1994,3,1,3,3,0,0,2,2,4,3,3,1,0,220,0,0,0,536,1,4,1,5,1246,0,0,858,1,0,1,1,3,1,3,6,7,0,0,2,1974,2,1,305,3,3,2,218,0,0,0,0,0,0.0,4,0,0,5,2010,0,0,154000
2469,528488120,20,2,62,7500,1,2,3,0,3,0,2,24,2,2,0,0,7,5,2005,2005,1,1,14,14,0,0,2,2,3,3,3,1,0,319,0,0,792,540,1,4,1,5,1266,0,0,860,1,0,1,0,3,1,3,6,7,1,3,2,1974,1,2,453,3,3,2,38,144,0,0,0,0,0.0,0,0,0,4,2006,0,0,176000
523,528458180,20,2,75,7500,1,0,3,0,3,0,2,24,2,2,0,0,8,5,2006,2007,1,1,14,14,0,0,2,2,3,3,3,1,0,661,0,0,160,540,1,4,1,5,1448,0,0,861,0,0,1,0,2,1,3,6,7,1,4,2,1974,2,2,692,3,3,2,0,140,0,0,0,0,0.0,0,0,0,6,2009,0,0,238500
2375,527452290,20,5,65,7514,1,0,3,0,3,0,2,15,2,2,0,0,5,7,1967,1975,3,1,8,8,0,0,2,2,4,3,3,1,0,662,0,0,108,544,1,2,1,5,1387,0,0,864,0,0,1,1,3,1,2,6,7,1,3,2,1974,2,1,300,3,3,2,0,0,240,0,0,0,0.0,0,0,0,9,2006,0,0,145000
1885,534276160,20,5,70,7535,1,0,2,0,3,0,2,15,2,2,0,0,5,7,1958,1985,1,1,8,8,0,0,2,2,4,3,3,1,0,662,0,0,0,546,1,1,1,5,912,0,0,864,0,0,1,0,2,1,2,5,7,0,0,2,1975,3,1,297,3,3,2,12,285,0,0,0,0,0.0,1,4,480,6,2007,0,0,120000
1037,527403360,20,5,63,7560,1,0,3,0,3,0,2,15,2,2,0,0,5,5,1971,1971,3,1,8,8,0,0,2,2,4,3,3,1,0,0,0,0,0,546,1,2,1,5,864,0,0,864,0,0,1,0,3,1,2,5,7,0,0,6,1975,1,2,576,3,3,2,0,0,0,0,0,0,0.0,0,0,0,5,2008,0,0,123000
2624,535453160,20,5,70,7560,1,0,3,0,3,0,2,15,2,2,0,0,5,5,1959,1959,1,1,3,17,0,0,2,2,4,3,3,1,0,0,3,0,0,546,1,2,1,4,1040,0,0,864,0,0,1,0,3,1,2,6,7,0,0,2,1975,2,1,286,3,3,2,140,0,252,0,0,0,0.0,2,0,0,7,2006,0,0,133700
682,535452100,20,5,70,7560,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1958,1965,3,1,3,10,0,0,2,2,4,3,3,1,0,0,3,0,0,546,1,2,1,5,1339,0,0,864,0,0,1,0,3,1,2,6,6,0,0,2,1975,1,1,294,3,3,2,0,0,0,0,0,0,0.0,3,0,0,5,2009,4,1,139000
1228,534479150,20,5,63,7584,1,0,3,0,3,0,2,15,0,2,0,0,5,5,1953,1953,3,1,15,17,0,0,2,2,4,3,3,1,0,120,3,0,0,546,1,4,1,5,1036,0,0,864,0,0,1,0,3,1,2,5,7,0,0,2,1975,2,1,312,3,3,2,120,24,0,0,0,0,0.0,3,0,0,6,2008,0,0,112900
1283,535477090,20,5,69,7590,1,0,3,0,3,0,2,15,5,2,0,0,5,5,1963,1963,1,1,15,17,0,0,2,2,4,3,3,1,0,154,3,0,0,546,1,4,1,5,1117,0,0,864,0,0,1,0,3,1,2,6,7,0,0,2,1975,1,1,264,3,3,2,0,0,0,0,0,0,0.0,0,0,0,5,2008,4,0,136870
2300,923252080,20,5,69,7599,1,0,3,0,3,1,2,14,2,2,0,0,4,6,1982,2006,1,1,6,10,0,0,2,2,4,3,3,1,3,315,3,0,0,546,1,2,1,5,845,0,0,864,0,0,1,0,2,1,2,4,7,0,0,6,1976,1,2,360,3,3,2,0,0,0,0,0,0,0.0,0,0,0,6,2007,0,0,129500
649,535353040,20,5,60,7626,1,0,3,0,3,0,2,15,2,2,0,0,5,8,1952,2005,3,1,15,17,0,0,2,2,4,3,3,1,3,318,3,0,0,546,1,3,1,5,1031,0,0,864,0,0,1,0,2,1,3,5,7,0,0,2,1976,1,1,230,3,3,2,0,0,0,0,0,0,0.0,3,0,0,3,2009,0,0,145500
167,535457090,20,5,81,7635,1,0,2,0,3,1,2,15,2,2,0,0,5,6,1960,1960,1,1,3,17,0,0,2,2,4,3,3,1,3,384,3,0,0,546,1,4,1,5,1175,0,0,864,0,0,1,0,3,1,2,6,7,0,0,6,1976,2,2,484,3,3,2,0,0,0,0,0,0,0.0,0,0,0,6,2010,0,0,148000
1251,535305160,20,5,57,7677,1,0,3,0,3,0,2,15,2,2,0,0,5,5,1953,1953,1,1,14,14,0,0,2,2,4,3,3,1,3,390,3,0,0,546,1,3,1,5,773,0,0,864,0,0,1,0,2,1,2,4,7,0,0,2,1976,1,1,240,3,3,2,0,0,0,0,0,0,0.0,0,0,0,4,2008,0,1,110000
2141,907203060,20,5,70,7700,1,0,3,0,3,1,2,5,2,2,0,0,5,5,1972,1972,1,1,14,14,0,0,2,2,4,3,3,1,3,428,3,0,0,546,1,2,1,5,882,0,0,864,0,0,1,0,3,1,2,5,7,0,0,6,1976,1,2,461,3,3,2,96,0,0,0,0,0,0.0,3,0,0,3,2007,0,0,112500
2471,531363080,20,5,74,7733,1,0,2,0,3,0,2,23,2,2,0,0,6,5,2005,2005,1,1,14,14,0,0,2,2,3,3,3,1,3,450,3,0,0,546,1,4,1,5,1142,0,0,864,0,0,1,0,3,1,3,5,7,0,0,0,1977,0,0,0,0,0,2,4,50,0,0,0,0,0.0,0,0,0,1,2006,0,0,139500
2061,905105260,20,5,66,7742,1,0,3,0,3,0,2,22,2,2,0,0,5,7,1966,1966,1,1,6,6,0,0,2,2,4,3,3,1,3,500,3,0,0,546,1,4,1,5,955,0,0,864,0,0,1,1,3,1,2,6,7,0,0,2,1977,1,1,386,3,3,2,0,0,0,0,0,0,0.0,3,0,0,1,2007,0,0,127000
1237,535151160,20,5,70,7763,1,0,3,0,3,0,2,15,2,2,0,0,5,7,1962,1980,1,1,8,8,0,0,2,3,4,3,3,1,3,502,3,0,0,546,1,2,1,5,1283,0,0,864,0,0,1,0,3,1,2,6,7,0,0,6,1977,1,2,506,3,3,2,0,0,0,0,0,0,0.0,0,0,0,10,2008,0,0,140000
1205,534276190,20,5,74,7785,1,0,2,0,3,0,2,15,2,2,0,0,5,5,1956,1956,1,1,6,6,0,0,2,2,2,3,3,1,3,504,3,0,0,546,1,2,1,5,1014,0,0,864,0,0,1,0,2,1,2,6,7,0,0,2,1977,2,1,267,3,3,2,0,0,40,0,200,0,0.0,2,0,0,3,2008,0,0,98000
223,905105200,20,5,65,7800,1,0,3,0,3,0,2,22,2,2,0,0,5,7,1966,2008,3,1,6,6,0,0,2,2,4,3,3,1,3,533,3,0,72,547,1,4,1,5,892,0,0,864,0,0,1,0,3,1,3,5,7,0,0,6,1977,1,1,416,3,3,2,0,0,0,0,0,0,0.0,0,0,0,6,2010,0,0,137900
773,905105190,20,5,65,7800,1,0,3,0,3,0,2,22,2,2,0,0,5,7,1967,2004,3,1,6,6,0,0,2,2,3,3,3,1,3,553,3,0,75,547,1,4,1,5,899,0,0,864,0,0,1,0,3,1,3,5,7,0,0,2,1977,3,1,288,3,3,2,64,0,0,0,0,0,0.0,3,0,0,6,2009,0,0,130000
2612,535403040,20,5,66,7800,1,0,2,0,3,0,2,15,2,2,0,0,5,5,1964,1964,1,1,15,17,0,0,2,2,4,3,3,1,3,600,3,0,76,547,1,2,1,5,912,0,0,864,1,0,1,0,2,1,2,5,7,0,0,2,1977,1,1,288,3,3,2,0,0,0,0,0,0,0.0,0,0,0,11,2006,0,1,115000
2485,531479030,20,4,60,7800,1,0,3,0,3,1,2,23,2,2,0,0,5,5,1965,1965,1,1,14,14,0,0,2,2,4,3,3,1,3,616,3,0,77,547,1,3,1,5,965,0,0,864,1,0,1,0,3,1,2,6,7,0,0,6,1977,1,1,300,3,3,2,421,0,0,0,0,0,0.0,3,0,0,7,2006,0,1,119900
134,534479320,20,5,78,7800,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1954,1954,1,1,6,6,0,0,2,2,3,3,3,1,3,630,3,0,0,550,1,3,1,5,1268,0,0,864,1,0,1,0,2,1,2,7,7,1,4,2,1977,3,1,244,3,3,2,0,98,0,0,0,0,0.0,0,0,0,3,2010,0,0,132000
1536,909281030,20,5,79,7801,1,0,2,0,3,1,2,6,1,2,0,0,6,5,1951,1951,3,1,16,10,0,0,2,1,3,3,3,1,3,747,3,0,204,554,1,1,0,4,1091,0,0,864,1,0,1,0,2,1,2,5,7,1,3,2,1977,3,1,344,3,3,2,66,105,0,0,221,0,0.0,3,0,0,5,2008,0,0,104000
225,905106170,20,5,65,7832,1,0,3,0,3,0,2,22,2,2,0,0,5,5,1968,1968,3,1,6,6,0,0,2,2,4,3,3,1,3,881,3,0,110,560,1,4,1,5,864,0,0,864,1,0,2,0,2,1,2,4,7,0,0,6,1977,1,1,280,3,3,2,226,0,0,0,0,0,0.0,0,0,0,5,2010,0,0,137250
1231,535105030,20,5,75,7875,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1961,1961,1,1,14,14,0,0,2,2,4,3,3,1,3,936,3,0,1012,560,1,3,1,5,1144,0,0,864,1,0,1,0,3,1,2,6,7,0,0,2,1977,1,2,456,3,3,2,0,0,0,0,0,0,0.0,2,0,0,9,2008,0,0,139950
1625,527162090,20,5,63,7875,1,0,3,0,3,0,2,8,2,2,0,0,7,5,1995,1996,1,1,6,6,0,0,2,2,3,3,3,1,3,230,3,0,420,560,1,3,1,5,1253,0,0,864,1,0,1,0,3,1,2,6,7,1,3,2,1977,3,2,402,3,3,2,220,21,0,0,0,0,0.0,0,0,0,6,2007,0,0,176000
1966,535453180,20,5,70,7903,1,0,3,0,3,0,2,15,2,2,0,0,5,5,1960,1960,3,1,3,3,0,0,2,2,4,3,3,1,3,319,3,0,0,561,1,3,1,4,1242,0,0,864,1,0,1,0,3,1,2,6,7,0,0,2,1978,2,1,324,3,3,2,0,0,0,0,0,0,0.0,0,0,0,5,2007,0,4,152000
1667,527404050,20,5,66,7920,1,0,3,0,3,0,2,15,2,2,0,0,5,5,1970,2002,1,1,6,6,0,0,2,2,4,3,3,1,3,437,3,0,0,561,1,4,1,5,914,0,0,864,1,0,1,0,3,1,4,5,7,0,0,2,1978,2,1,368,3,4,2,120,0,0,0,0,0,0.0,0,0,0,10,2007,0,0,133000
153,535304180,20,5,68,7922,1,0,3,0,3,0,2,15,2,2,0,0,5,7,1953,2007,1,1,14,14,0,0,2,3,4,3,3,1,3,209,3,0,0,561,1,2,1,5,1057,0,0,864,1,0,1,0,3,1,3,5,7,0,0,6,1978,1,1,246,3,3,2,0,52,0,0,0,0,0.0,0,0,0,1,2010,0,1,109000
395,527403040,20,5,61,7930,1,0,3,0,3,0,2,15,2,2,0,0,6,8,1969,2005,1,1,10,10,0,0,2,2,4,3,3,1,3,0,3,0,188,565,1,3,1,5,1026,0,0,864,1,0,1,0,3,1,3,5,7,0,0,6,1978,2,2,440,3,3,2,171,48,0,0,0,0,0.0,0,0,0,7,2009,0,0,156000
685,535453200,20,5,70,7931,1,0,3,0,3,0,2,15,2,2,0,0,5,5,1959,1959,3,1,3,10,0,0,2,2,4,3,3,1,3,0,3,0,168,570,1,2,1,5,1148,0,0,864,1,0,1,0,3,1,2,6,7,0,0,2,1978,1,1,672,3,3,2,0,0,0,0,0,0,0.0,4,0,0,7,2009,0,0,132500
1273,535453210,20,5,70,7931,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1960,1960,1,1,3,17,0,0,2,2,4,3,3,1,3,512,3,0,210,570,1,2,1,4,1269,0,0,864,1,0,1,0,3,1,2,6,7,1,2,6,1978,1,1,308,3,3,2,0,0,0,0,0,0,0.0,0,0,0,6,2008,0,0,155000
690,535476240,20,5,80,7936,1,0,3,0,3,0,2,15,2,2,0,0,6,6,1963,1963,3,1,6,6,0,0,2,2,4,3,3,1,3,864,3,0,225,572,1,2,1,5,1045,0,0,864,1,0,1,0,3,1,2,6,7,1,2,2,1978,2,1,264,3,3,2,0,0,0,0,0,0,0.0,0,0,0,4,2009,0,0,127000
1934,535304170,20,5,68,7942,1,0,3,0,3,0,2,15,2,2,0,0,6,7,1953,1953,3,1,15,17,0,0,2,2,4,3,3,1,3,236,3,0,405,576,1,2,1,3,1040,0,0,866,0,0,1,0,3,1,2,6,7,0,0,2,1978,3,1,293,3,3,2,0,0,0,0,0,0,0.0,3,0,0,6,2007,0,0,136000
2052,905101200,20,5,61,7943,1,0,3,0,3,0,2,22,1,2,0,0,4,5,1961,1961,1,1,14,14,0,0,2,1,4,3,3,1,3,501,3,0,560,576,1,3,1,5,1029,0,0,868,1,0,1,0,3,1,2,5,7,0,0,2,1978,1,1,261,3,3,2,64,0,39,0,0,0,0.0,0,0,0,4,2007,0,0,118500
2629,535456020,20,5,70,7945,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1959,1959,1,1,3,17,0,0,2,2,4,3,3,1,3,807,3,0,672,576,1,4,1,4,1150,0,0,869,0,0,1,0,3,1,2,6,7,0,0,2,1978,2,1,300,3,3,2,0,0,0,0,0,0,0.0,0,0,0,5,2006,0,0,141000
1451,907203090,20,5,88,7990,1,0,2,0,3,0,2,5,2,2,0,0,5,6,1975,1975,3,1,6,6,0,0,2,2,4,3,3,1,3,851,3,0,859,576,1,2,1,5,924,0,0,872,0,0,1,0,3,1,2,5,7,0,0,6,1978,1,1,280,3,3,2,0,0,0,0,0,0,0.0,3,0,0,4,2008,0,0,110000
654,535354100,20,5,50,8000,1,0,3,0,3,0,2,15,2,2,0,0,6,6,1948,2002,1,1,14,14,0,0,2,3,4,3,3,1,3,0,3,0,192,583,1,4,1,5,972,0,0,874,0,0,1,0,2,1,2,5,7,1,4,6,1979,1,1,240,3,3,2,0,0,0,0,0,0,0.0,0,0,0,5,2009,0,0,132000
1272,535453040,20,5,80,8000,1,0,3,0,3,0,2,15,2,2,0,0,5,5,1962,1962,1,1,3,8,0,0,2,2,4,3,3,1,3,611,3,0,310,585,1,2,1,5,1027,0,0,874,0,0,1,1,3,1,2,6,7,0,0,2,1979,1,1,299,3,3,2,0,0,0,0,0,0,0.0,0,0,0,11,2008,0,0,125900
1271,535453020,20,5,80,8000,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1959,1959,1,1,3,17,0,0,2,2,3,3,3,1,3,0,3,0,190,592,1,3,1,4,1256,0,0,875,0,0,2,0,3,1,3,6,7,0,0,2,1979,2,1,311,3,3,2,0,240,0,0,0,0,0.0,0,0,0,5,2008,0,0,159000
1967,535457020,20,5,80,8000,1,0,3,0,3,0,2,15,2,2,0,0,5,5,1960,1960,3,1,3,3,0,0,2,2,4,3,3,1,3,0,3,0,949,592,1,2,1,5,1377,0,0,875,1,0,1,0,3,1,2,6,7,2,3,2,1979,1,1,351,3,3,2,0,0,0,0,0,0,0.0,3,0,0,11,2007,0,0,156500
110,534102025,20,2,80,8000,1,0,3,0,3,0,2,24,2,2,0,0,7,5,2002,2002,1,1,14,14,0,0,2,2,3,3,3,1,3,0,3,0,289,596,1,4,1,5,1492,0,0,876,0,0,1,0,3,1,3,6,7,1,4,2,1979,2,2,596,3,3,2,277,137,0,0,0,0,0.0,0,0,0,4,2010,0,0,230000
671,535403190,20,5,62,8010,1,0,3,0,3,0,2,15,2,2,0,0,6,9,1958,2007,3,1,15,17,0,0,2,3,4,3,3,1,3,0,1,0,200,600,1,3,1,5,951,0,0,876,0,0,1,0,2,1,3,6,7,0,0,6,1979,1,2,480,3,3,2,0,0,42,0,0,0,0.0,0,4,450,9,2009,0,0,143500
2897,916403020,20,5,50,8049,1,0,2,0,3,2,2,26,2,2,0,0,7,5,1990,1990,3,1,6,6,0,0,2,2,4,3,3,1,3,0,1,0,208,600,1,2,1,5,1339,0,0,876,1,0,1,0,2,1,2,6,7,1,3,2,1979,3,2,484,4,4,2,0,58,0,0,90,0,0.0,0,0,0,7,2006,0,0,180000
2824,908130020,20,5,75,8050,1,0,3,0,3,0,2,7,2,2,0,0,6,5,2002,2002,1,1,14,14,0,0,2,2,3,3,3,1,3,0,1,0,240,600,1,4,1,5,914,0,0,879,0,0,1,0,2,1,3,4,7,0,0,0,1980,0,0,0,0,0,0,32,0,0,0,0,0,0.0,0,0,0,4,2006,0,0,117250
1875,534201040,20,5,70,8050,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1967,1993,1,1,8,8,0,0,2,2,4,3,3,1,3,0,1,0,226,600,1,2,1,5,1107,0,0,882,0,0,1,0,3,1,3,5,7,0,0,2,1980,2,1,308,3,3,2,88,64,0,0,0,0,0.0,0,0,0,3,2007,0,0,127000
