Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2615,535404080,20,RL,73,7100,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,GLQ,864,GLQ,0,487,396,GasA,TA,Y,FuseA,816,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1968,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,129900
594,534200030,20,RL,62,7130,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,TA,TA,No,GLQ,0,GLQ,0,624,405,GasA,TA,Y,SBrkr,864,0,0,773,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1968,Fin,1,312,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,6,2009,WD ,Normal,130000
419,527455240,20,RL,65,7150,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,189,GLQ,0,440,407,GasA,TA,Y,SBrkr,892,0,0,774,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1968,RFn,1,288,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD ,Normal,100000
563,532378180,20,RL,65,7150,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,0,GLQ,0,176,416,GasA,Gd,Y,SBrkr,912,0,0,778,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1968,Unf,1,252,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2009,WD ,Normal,123000
1684,527455250,20,RL,65,7150,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,0,GLQ,0,510,416,GasA,TA,Y,SBrkr,988,0,0,780,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1968,Unf,1,360,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,11,2007,WD ,Normal,129250
1452,907227050,20,RL,60,7180,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,0,LwQ,0,173,420,GasA,TA,Y,SBrkr,864,0,0,784,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1969,Unf,1,352,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD ,Normal,127000
683,535452140,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,GLQ,283,LwQ,0,741,432,GasA,TA,Y,SBrkr,732,0,0,784,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1969,Unf,1,240,TA,TA,Y,0,68,0,0,0,0,NA,NA,NA,0,9,2009,WD ,Normal,118900
1453,907227300,20,RL,60,7200,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,LwQ,312,LwQ,0,108,440,GasA,Ex,Y,SBrkr,780,0,0,784,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1969,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,NA,MnPrv,NA,0,1,2008,WD ,Normal,124900
1280,535456100,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,376,LwQ,0,206,440,GasA,TA,Y,FuseA,825,0,0,788,1,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1969,Unf,1,350,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,109500
155,535327140,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,Slab,TA,TA,No,LwQ,397,LwQ,0,363,448,GasA,Ex,Y,SBrkr,827,0,0,790,0,0,1,0,2,1,TA,5,Mod,1,Po,Detchd,1969,Unf,1,392,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,Normal,107500
1962,535451110,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,417,LwQ,0,0,462,GasA,Gd,Y,SBrkr,864,0,0,792,0,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1969,RFn,2,720,TA,TA,Y,194,0,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,129000
2143,907227060,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,452,LwQ,0,0,462,GasA,Gd,Y,SBrkr,864,0,0,792,0,0,1,0,3,1,Ex,5,Typ,0,NA,Detchd,1969,Fin,2,576,Gd,Ex,Y,155,0,0,0,0,0,NA,NA,NA,0,9,2007,WD ,Normal,127000
2649,902128020,20,RM,60,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,485,LwQ,0,224,468,GasA,Ex,Y,SBrkr,864,0,0,792,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1970,RFn,1,528,TA,TA,Y,0,0,0,0,115,0,NA,NA,NA,0,8,2006,COD,Normal,105000
2788,907227090,20,RL,60,7200,Pave,NA,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,489,LwQ,0,936,480,GasA,Ex,Y,SBrkr,864,0,0,793,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1970,Unf,1,297,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,3,2006,WD ,Normal,119900
2363,527404180,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,LwQ,569,LwQ,0,624,480,GasA,TA,Y,SBrkr,874,0,0,796,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1970,Unf,2,576,TA,TA,Y,63,0,0,0,0,0,NA,NA,NA,0,3,2006,WD ,Normal,97500
2144,907227100,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,None,0,TA,Gd,CBlock,TA,TA,No,LwQ,579,LwQ,0,312,481,GasA,Gd,Y,SBrkr,875,0,0,796,0,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1970,Unf,2,728,TA,TA,Y,352,0,0,0,0,0,NA,NA,NA,0,10,2007,WD ,Normal,117000
1268,535451050,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,727,LwQ,0,0,483,GasA,TA,Y,SBrkr,876,0,0,796,0,0,1,1,2,1,TA,5,Typ,1,TA,Detchd,1970,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,2,2008,WD ,Abnorml,94000
860,907227080,20,RL,60,7200,Pave,NA,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,767,LwQ,0,0,483,GasA,TA,Y,SBrkr,894,0,0,796,0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1970,RFn,2,600,TA,TA,Y,215,0,0,0,0,0,NA,NA,NA,0,9,2009,WD ,Normal,123000
165,535456110,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,874,LwQ,0,0,483,GasA,TA,Y,SBrkr,900,0,0,797,0,0,2,0,3,1,Gd,5,Typ,0,NA,Detchd,1970,Unf,2,576,TA,TA,Y,222,32,0,0,0,0,NA,NA,NA,0,5,2010,WD ,Normal,134800
1960,535451040,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,953,LwQ,0,0,483,GasA,TA,Y,SBrkr,988,0,0,800,0,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1970,Unf,1,276,TA,TA,Y,0,80,0,0,0,0,NA,NA,NA,0,5,2007,WD ,Normal,119000
2622,535451190,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,1056,LwQ,0,0,483,GasA,TA,Y,FuseF,1040,0,0,803,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1971,Unf,2,625,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,109500
2623,535451210,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,Slab,TA,TA,No,LwQ,0,LwQ,0,0,483,GasA,TA,Y,FuseA,1040,0,0,804,1,0,2,0,2,1,TA,4,Typ,0,NA,Detchd,1971,Unf,2,420,TA,TA,Y,0,29,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,109900
1269,535451230,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,24,LwQ,0,0,483,GasA,Gd,Y,SBrkr,1048,0,0,808,0,0,1,0,3,1,TA,7,Min1,0,NA,Detchd,1971,Unf,2,420,TA,TA,Y,0,27,0,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,98300
1961,535451100,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,143,LwQ,0,0,483,GasA,Fa,Y,FuseA,1238,0,0,813,0,0,1,0,3,1,TA,6,Min2,1,TA,Attchd,1971,Unf,1,357,TA,TA,Y,0,171,0,0,0,0,NA,NA,NA,0,11,2007,WD ,Normal,102000
130,534450180,20,RL,50,7207,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,Gd,CBlock,TA,TA,No,LwQ,420,LwQ,0,0,483,GasA,Gd,Y,SBrkr,858,0,0,816,0,0,1,0,2,1,TA,4,Typ,0,NA,NA,1972,NA,0,0,NA,NA,Y,117,0,0,0,0,0,NA,NA,NA,0,2,2010,WD ,Normal,116500
2111,906392080,20,RL,64,7242,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,LwQ,1051,LwQ,0,0,483,GasA,Ex,Y,SBrkr,1270,0,0,816,0,0,1,0,2,1,Gd,6,Typ,0,NA,Attchd,1972,RFn,2,524,TA,TA,Y,0,96,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,175900
360,527164020,20,RL,58,7250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,TA,TA,No,LwQ,0,LwQ,0,0,483,GasA,Ex,Y,SBrkr,1190,0,0,816,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1972,Unf,2,430,TA,TA,Y,0,21,0,0,0,0,NA,NA,NA,0,11,2009,WD ,Normal,166000
1303,902205070,20,RM,62,7311,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,LwQ,0,LwQ,0,0,483,GasA,TA,N,FuseA,407,0,0,816,0,0,1,0,1,1,TA,3,Typ,0,NA,Detchd,1972,Unf,1,297,Fa,TA,Y,76,0,120,0,0,0,NA,NA,NA,0,3,2008,WD ,Abnorml,46500
830,906392070,20,RL,64,7314,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,LwQ,0,LwQ,0,0,483,GasA,Ex,Y,SBrkr,1232,0,0,816,1,0,1,0,2,1,Gd,6,Typ,0,NA,Attchd,1972,RFn,2,632,TA,TA,Y,132,0,0,0,0,0,NA,NA,NA,0,2,2009,WD ,Normal,194500
1965,535453150,20,RL,70,7315,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,LwQ,299,LwQ,0,546,492,GasA,TA,Y,SBrkr,1170,0,0,816,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1972,RFn,1,338,TA,TA,Y,0,0,0,0,225,0,NA,NA,NA,0,3,2007,WD ,Normal,140000
1851,533242080,20,FV,73,7321,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,PConc,TA,TA,No,LwQ,0,LwQ,0,0,494,GasA,Ex,Y,SBrkr,1358,0,0,816,1,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1972,Unf,2,625,TA,TA,Y,176,174,0,0,0,0,NA,NA,NA,0,12,2007,COD,Normal,204000
2614,535403200,20,RL,60,7332,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,0,LwQ,0,604,498,GasA,Ex,Y,SBrkr,864,0,0,816,1,0,1,0,2,1,Gd,4,Typ,0,NA,Attchd,1972,Unf,1,288,TA,TA,Y,168,0,0,0,0,0,NA,NA,NA,0,10,2006,WD ,Abnorml,120000
1250,535305030,20,RL,60,7350,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,LwQ,0,LwQ,0,95,502,GasA,TA,Y,SBrkr,952,0,0,816,1,0,2,0,2,1,TA,4,Typ,0,NA,Detchd,1973,Unf,2,840,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2008,COD,Abnorml,139000
681,535452090,20,RL,71,7350,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,LwQ,0,NA,0,459,504,GasA,Gd,Y,SBrkr,1041,0,0,819,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1973,RFn,1,294,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,3,2009,WD ,Normal,128000
253,906385020,20,RL,64,7360,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2010,2010,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,LwQ,256,NA,0,720,506,GasA,Ex,Y,SBrkr,1222,0,0,825,0,0,1,0,2,1,Gd,6,Typ,0,NA,Attchd,1973,RFn,2,615,TA,TA,Y,0,54,0,0,0,0,NA,NA,NA,0,3,2010,WD ,Normal,187000
1898,534427140,20,RL,75,7388,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,310,NA,0,0,516,GasA,Gd,Y,SBrkr,1327,0,0,825,1,0,2,0,3,1,Gd,7,Typ,0,NA,Detchd,1973,Unf,2,624,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,150750
2633,535478070,20,RL,74,7400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,324,NA,0,0,516,GasA,Gd,Y,SBrkr,1045,0,0,827,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1973,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2006,WD ,Normal,120000
188,902402010,20,RM,90,7407,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,7,1957,1996,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,324,NA,0,0,516,GasA,TA,Y,FuseA,1236,0,0,832,0,0,1,0,2,1,TA,6,Typ,0,NA,Attchd,1973,Unf,2,923,TA,TA,Y,0,158,158,0,0,0,NA,MnPrv,NA,0,4,2010,WD ,Normal,149700
1821,532354060,20,RL,70,7420,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,329,NA,0,280,520,GasA,TA,Y,SBrkr,1057,0,0,833,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1973,Fin,2,576,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2007,WD ,Normal,132000
600,534275060,20,RL,60,7436,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1960,1960,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,442,NA,0,450,520,GasA,Gd,Y,SBrkr,894,0,0,836,0,0,1,1,2,1,TA,5,Typ,1,Po,Detchd,1973,Unf,2,396,TA,TA,Y,0,0,0,360,0,0,NA,GdWo,NA,0,8,2009,WD ,Normal,141500
794,905475160,20,RL,62,7440,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,588,NA,0,317,520,GasW,TA,Y,SBrkr,1089,0,0,836,0,0,1,1,3,1,TA,5,Typ,1,Gd,Detchd,1973,RFn,1,252,TA,TA,P,328,0,0,0,0,0,NA,MnPrv,NA,0,9,2009,WD ,Normal,125000
1810,531376060,20,RL,65,7441,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,LwQ,682,NA,0,0,525,GasA,Ex,Y,SBrkr,1486,0,0,840,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,1973,RFn,2,566,TA,TA,Y,0,32,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal,181000
1886,534276180,20,RL,74,7450,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,745,NA,0,0,525,GasA,Gd,Y,SBrkr,1074,0,0,840,0,0,1,1,2,1,Gd,6,Min1,1,Gd,Detchd,1973,Unf,2,396,TA,TA,Y,0,72,0,0,0,0,NA,GdWo,NA,0,1,2007,WD ,Normal,124000
1825,532377050,20,RL,84,7476,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,LwQ,860,NA,0,0,525,GasA,TA,Y,SBrkr,1040,0,0,841,0,0,2,0,3,1,TA,5,Typ,0,NA,Detchd,1973,Fin,2,686,TA,TA,Y,188,0,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal,145000
263,907203070,20,RL,68,7480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,0,NA,0,0,525,GasA,TA,Y,SBrkr,876,0,0,844,0,0,2,0,3,1,TA,5,Typ,0,NA,Detchd,1973,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2010,WD ,Normal,127000
2752,906380150,20,RL,64,7488,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,NA,566,NA,0,0,525,GasA,Ex,Y,SBrkr,1208,0,0,845,0,0,1,0,2,1,Gd,6,Typ,0,NA,Attchd,1973,RFn,2,632,TA,TA,Y,105,58,0,0,0,0,NA,NA,NA,0,2,2006,WD ,Abnorml,183600
88,532377100,20,RL,75,7500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,NA,739,NA,0,0,526,GasA,Fa,Y,SBrkr,1040,0,0,845,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1974,Fin,1,308,TA,TA,Y,0,0,220,0,0,0,NA,MnPrv,NA,0,6,2010,WD ,Normal,133000
1132,531363060,20,RL,63,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,NA,110,NA,0,1041,528,GasA,Ex,Y,SBrkr,1080,0,0,848,1,0,1,0,3,1,Gd,6,Typ,0,NA,NA,1974,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD ,Normal,141000
535,531363030,20,RL,63,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,NA,510,NA,0,264,528,GasA,Ex,Y,SBrkr,1141,0,0,848,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,1974,RFn,2,484,TA,TA,Y,182,0,0,0,0,0,NA,NA,NA,0,6,2009,WD ,Normal,152000
1808,531363040,20,RL,63,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,NA,24,NA,0,580,528,GasA,Ex,Y,SBrkr,1143,0,0,848,1,0,1,0,3,1,Gd,5,Typ,0,NA,NA,1974,NA,0,0,NA,NA,Y,0,55,0,0,0,0,NA,NA,NA,0,10,2007,WD ,Normal,147000
536,531363050,20,RL,63,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,NA,24,NA,0,420,530,GasA,Ex,Y,SBrkr,1158,0,0,848,1,0,1,0,3,1,Gd,5,Typ,0,NA,NA,1974,NA,0,0,NA,NA,Y,0,50,0,0,0,0,NA,NA,NA,0,8,2009,WD ,Normal,143500
531,528488100,20,FV,62,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,NA,209,NA,0,96,531,GasA,Ex,Y,SBrkr,1221,0,0,854,0,0,1,0,2,1,Gd,6,Typ,0,NA,Attchd,1974,RFn,2,400,TA,TA,Y,0,113,0,0,0,0,NA,NA,NA,0,10,2009,WD ,Normal,185000
